median,min,max,overlap,idx
45,43,68,0.98142,2
45,42,69,0.94665,2
45,42,66,0.9494,2
45,43,71,0.97857,2
45,42,67,0.96507,2
45,42,68,0.94496,2
45,42,69,0.94639,2
45,42,67,0.97462,2
45,43,68,0.97265,2
45,42,68,0.94838,2
45,42,66,0.97796,2
45,42,67,0.94847,2
45,42,68,0.99012,2
45,42,69,0.96468,2
45,43,65,0.97239,2
45,42,68,0.94862,2
45,42,67,0.94673,2
45,42,67,0.9523,2
45,42,71,0.94934,2
45,42,70,0.96697,2
45,42,64,0.98548,2
45,42,69,0.96586,2
45,42,65,0.94543,2
45,42,68,0.97822,2
45,42,64,0.94579,2
45,42,64,0.94686,2
45,42,67,0.94591,2
45,42,69,0.94829,2
45,42,69,0.94935,2
45,43,70,0.97284,2
45,42,66,0.94861,2
45,42,64,0.94985,2
45,42,69,0.96677,2
45,42,69,0.94895,2
45,42,73,0.96296,2
45,42,67,0.94953,2
45,42,69,0.94806,2
45,42,69,0.95615,2
45,43,70,0.99288,2
45,42,66,0.94805,2
45,42,67,0.94819,2
45,43,69,0.97313,2
45,42,67,0.94825,2
45,43,68,0.97152,2
45,42,66,0.94671,2
45,42,68,0.94835,2
45,42,72,0.94791,2
45,42,66,0.94788,2
45,42,67,0.9507,2
45,42,65,0.97318,2
45,42,65,0.95792,2
45,42,67,0.95843,2
45,42,66,0.94737,2
45,42,69,0.95976,2
45,42,66,0.9487,2
45,42,65,0.94735,2
45,42,66,0.94855,2
45,42,69,0.96579,2
45,42,67,0.94677,2
45,43,67,0.97291,2
45,42,65,0.94886,2
45,42,65,0.95114,2
45,42,66,0.94655,2
45,42,66,0.94871,2
45,42,68,0.94824,2
45,42,67,0.94623,2
45,42,67,0.94907,2
45,42,65,0.97955,2
45,42,67,0.95408,2
45,42,66,0.94801,2
45,42,65,0.95072,2
45,43,65,0.97266,2
45,42,69,0.94731,2
45,42,70,0.94887,2
45,43,66,0.97283,2
45,42,68,0.94593,2
45,42,69,0.9456,2
45,42,67,0.94667,2
45,42,72,0.96632,2
45,42,65,0.94624,2
45,42,65,0.94656,2
45,42,68,0.98941,2
45,43,65,0.9699,2
45,42,67,0.94845,2
45,42,70,0.94793,2
45,42,66,0.9484,2
45,42,67,0.94752,2
45,42,68,0.96721,2
45,42,67,0.94635,2
45,42,69,0.94969,2
45,42,75,0.94623,2
45,42,67,0.9525,2
45,42,64,0.94752,2
45,42,68,0.9537,2
45,42,63,0.9456,2
45,42,72,0.9478,2
45,42,66,0.94773,2
45,42,72,0.94656,2
45,42,64,0.95134,2
45,42,69,0.94794,2
45,42,65,0.97608,2
45,42,67,0.94965,2
45,42,72,0.94793,2
45,42,66,0.94977,2
45,42,66,0.97536,2
45,42,68,0.94751,2
45,42,71,0.94728,2
45,42,67,0.95931,2
45,42,66,0.96049,2
45,42,69,0.95001,2
45,42,71,0.98671,2
45,42,68,0.94752,2
45,43,68,0.9721,2
45,42,66,0.94629,2
45,42,66,0.94633,2
45,42,68,0.94849,2
45,42,66,0.94909,2
45,42,66,0.95329,2
45,42,67,0.95279,2
45,42,71,0.9572,2
45,42,72,0.94508,2
45,43,67,0.97597,2
45,42,68,0.94789,2
45,42,65,0.94748,2
45,42,66,0.94628,2
45,42,68,0.94595,2
45,42,68,0.94932,2
45,42,68,0.95294,2
45,42,67,0.94716,2
45,42,66,0.94546,2
45,42,73,0.98924,2
45,42,66,0.95177,2
45,42,66,0.95229,2
45,42,66,0.94893,2
45,42,71,0.94892,2
45,43,68,0.97628,2
45,42,67,0.947,2
45,42,68,0.94688,2
45,42,66,0.94873,2
45,42,69,0.94696,2
45,42,67,0.94788,2
45,42,67,0.94796,2
45,42,68,0.94805,2
45,42,65,0.94717,2
45,42,71,0.96629,2
45,42,65,0.94717,2
45,43,67,0.9715,2
45,42,66,0.94663,2
45,42,66,0.94706,2
45,42,66,0.94711,2
45,42,67,0.94892,2
45,42,75,0.95988,2
45,42,66,0.94711,2
45,42,67,0.94681,2
45,42,66,0.95381,2
45,42,73,0.96038,2
45,43,67,0.9716,2
45,43,67,0.99051,2
45,42,65,0.94718,2
45,42,82,0.97383,2
45,42,65,0.94876,2
45,42,70,0.94676,2
45,42,66,0.9482,2
45,43,65,0.99178,2
45,42,69,0.96751,2
45,42,65,0.95705,2
45,42,63,0.97601,2
45,42,68,0.96681,2
45,42,70,0.9496,2
45,42,66,0.94781,2
45,42,65,0.94691,2
45,42,67,0.94656,2
45,42,62,0.98885,2
45,42,69,0.96743,2
45,42,66,0.95382,2
45,43,66,0.97027,2
45,42,66,0.94817,2
45,42,67,0.97468,2
45,42,66,0.94646,2
45,42,68,0.94777,2
45,43,67,0.9763,2
45,43,66,0.96825,2
45,42,73,0.94971,2
45,42,69,0.94755,2
45,42,66,0.94721,2
45,42,69,0.94677,2
45,42,73,0.94703,2
45,42,67,0.94719,2
45,42,68,0.9506,2
45,42,66,0.96827,2
45,42,66,0.95799,2
45,42,66,0.94744,2
45,42,62,0.94763,2
45,42,68,0.94619,2
45,42,68,0.94719,2
45,42,65,0.94828,2
45,42,70,0.96616,2
45,42,66,0.94714,2
45,42,64,0.94935,2
45,42,71,0.94712,2
45,43,72,0.98928,2
45,42,75,0.9466,2
45,42,66,0.94769,2
45,42,71,0.98917,2
45,42,67,0.94861,2
45,43,70,0.98802,2
45,42,66,0.94601,2
45,43,69,0.96945,2
45,42,67,0.95947,2
45,42,66,0.96035,2
45,42,68,0.94797,2
45,42,71,0.94804,2
45,43,66,0.97175,2
45,42,69,0.94602,2
45,42,68,0.94718,2
45,42,67,0.9485,2
45,42,66,0.96077,2
45,42,66,0.94726,2
45,42,70,0.98828,2
45,42,64,0.94722,2
45,42,71,0.94806,2
45,42,67,0.99011,2
45,43,65,0.97346,2
45,42,69,0.9472,2
45,42,74,0.947,2
45,42,70,0.94725,2
45,42,67,0.94787,2
45,42,65,0.94634,2
45,42,71,0.94609,2
45,42,65,0.94972,2
45,43,71,0.97161,2
45,42,70,0.94836,2
45,42,66,0.94738,2
45,42,65,0.94902,2
45,42,66,0.94851,2
45,42,65,0.94774,2
45,42,65,0.99083,2
45,42,67,0.94809,2
45,42,66,0.94788,2
45,42,67,0.94728,2
45,42,65,0.97489,2
45,42,67,0.94778,2
45,42,65,0.94965,2
45,42,66,0.99178,2
45,42,68,0.94628,2
45,42,66,0.9469,2
45,42,69,0.95059,2
45,42,67,0.96609,2
45,42,69,0.94744,2
45,42,65,0.94781,2
45,42,70,0.94683,2
45,42,68,0.97837,2
45,43,66,0.97253,2
45,42,70,0.96307,2
45,42,70,0.94787,2
45,42,67,0.95574,2
45,42,65,0.94766,2
45,42,66,0.98689,2
45,42,65,0.94786,2
45,42,66,0.95651,2
45,43,71,0.97242,2
45,42,65,0.94821,2
45,42,65,0.94769,2
45,42,68,0.94563,2
45,42,68,0.94795,2
45,42,72,0.9474,2
45,42,66,0.99191,2
45,42,73,0.94837,2
45,42,67,0.94701,2
45,42,72,0.94858,2
45,42,67,0.96058,2
45,42,67,0.94636,2
45,42,65,0.94786,2
45,42,68,0.94627,2
45,42,67,0.94846,2
45,42,64,0.95248,2
45,42,71,0.9477,2
45,42,65,0.9856,2
45,42,69,0.94699,2
45,43,71,0.97277,2
45,42,68,0.94617,2
45,43,65,0.97589,2
45,42,67,0.94842,2
45,42,64,0.98771,2
45,42,74,0.94959,2
45,43,64,0.97244,2
45,42,67,0.94783,2
45,43,66,0.97175,2
45,42,71,0.94503,2
45,42,67,0.94603,2
45,42,65,0.94681,2
45,42,69,0.95023,2
45,42,69,0.96347,2
45,42,68,0.96058,2
45,42,68,0.95735,2
45,42,74,0.95322,2
45,42,74,0.94686,2
45,42,68,0.95071,2
45,42,65,0.94837,2
45,43,74,0.97273,2
45,43,69,0.97442,2
45,42,68,0.94743,2
45,42,70,0.9468,2
45,42,68,0.94884,2
45,42,69,0.94893,2
45,42,65,0.98861,2
45,42,68,0.95657,2
45,42,66,0.95229,2
45,42,67,0.94876,2
45,42,71,0.94699,2
45,42,68,0.94809,2
45,42,72,0.94778,2
45,42,68,0.94682,2
45,42,70,0.95105,2
45,42,65,0.96678,2
45,42,70,0.94667,2
45,42,64,0.94872,2
45,42,65,0.94796,2
45,42,68,0.94851,2
45,42,69,0.97602,2
45,42,71,0.9464,2
45,42,66,0.94739,2
45,42,66,0.94801,2
45,42,70,0.94697,2
45,43,68,0.97316,2
45,42,66,0.97715,2
45,42,70,0.95062,2
45,42,64,0.95307,2
45,42,65,0.94852,2
45,42,67,0.94606,2
45,42,64,0.94801,2
45,43,75,0.97094,2
45,42,65,0.94781,2
45,42,67,0.94778,2
45,42,66,0.94688,2
45,42,68,0.94678,2
45,42,66,0.94973,2
45,42,69,0.94767,2
45,42,65,0.94576,2
45,42,68,0.97366,2
45,42,69,0.94532,2
45,42,66,0.94798,2
45,42,66,0.96344,2
45,42,66,0.94739,2
45,42,66,0.9486,2
45,43,68,0.9719,2
45,42,65,0.94866,2
45,43,68,0.97123,2
45,43,66,0.97493,2
45,42,66,0.94784,2
45,42,66,0.95919,2
45,42,65,0.94646,2
45,43,67,0.96887,2
45,43,67,0.97157,2
45,42,69,0.94618,2
45,42,67,0.9474,2
45,42,68,0.94561,2
45,42,80,0.94789,2
45,42,70,0.94822,2
45,42,77,0.95182,2
45,43,68,0.98028,2
45,42,67,0.94879,2
45,42,65,0.95009,2
45,42,69,0.94801,2
45,42,71,0.94734,2
45,42,69,0.96071,2
45,42,70,0.94831,2
45,42,65,0.94867,2
45,42,68,0.94857,2
45,42,69,0.94794,2
45,42,66,0.9615,2
45,42,69,0.95583,2
45,42,65,0.95151,2
45,42,67,0.94787,2
45,43,67,0.9705,2
45,42,70,0.95059,2
45,43,65,0.97156,2
45,42,64,0.94784,2
45,42,68,0.94648,2
45,42,67,0.9474,2
45,42,68,0.94818,2
45,42,68,0.94826,2
45,42,71,0.98946,2
45,42,68,0.94806,2
45,43,70,0.97287,2
45,42,64,0.94764,2
45,42,69,0.948,2
45,42,66,0.94875,2
45,42,69,0.94719,2
45,42,71,0.95324,2
45,42,66,0.98975,2
45,42,73,0.96375,2
45,42,73,0.94599,2
45,43,66,0.97365,2
45,42,67,0.94885,2
45,42,66,0.94777,2
45,42,69,0.94716,2
45,42,70,0.94797,2
45,42,66,0.94742,2
45,43,68,0.97313,2
45,42,71,0.94742,2
45,42,71,0.95673,2
45,42,70,0.94818,2
45,42,68,0.94803,2
45,42,69,0.94646,2
45,42,66,0.94926,2
45,42,66,0.94839,2
45,42,67,0.9569,2
45,42,64,0.95487,2
45,43,69,0.97205,2
45,43,73,0.9737,2
45,42,65,0.94761,2
45,42,69,0.948,2
45,42,66,0.94802,2
45,42,67,0.94836,2
45,42,66,0.97002,2
45,43,68,0.97223,2
45,42,67,0.94882,2
45,42,66,0.94701,2
45,42,69,0.94841,2
45,42,66,0.94701,2
45,43,68,0.9758,2
45,42,69,0.94713,2
45,42,68,0.94684,2
45,42,65,0.9472,2
45,42,68,0.94892,2
45,42,72,0.94567,2
45,42,69,0.94768,2
45,42,71,0.94749,2
45,42,64,0.94764,2
45,42,65,0.94705,2
45,42,66,0.94896,2
45,42,68,0.94718,2
45,42,70,0.94661,2
45,42,66,0.94703,2
45,42,67,0.94735,2
45,42,68,0.97632,2
45,42,70,0.94564,2
45,43,71,0.97148,2
45,42,68,0.9472,2
45,42,64,0.98473,2
45,42,68,0.94752,2
45,43,69,0.972,2
45,42,68,0.94721,2
45,42,69,0.96433,2
45,43,72,0.97458,2
45,42,69,0.94643,2
45,42,69,0.94705,2
45,42,69,0.9465,2
45,42,68,0.94813,2
45,42,69,0.94617,2
45,42,66,0.94786,2
45,43,69,0.98422,2
45,42,65,0.94659,2
45,42,67,0.98922,2
45,42,66,0.94724,2
45,42,72,0.9465,2
45,42,65,0.94714,2
45,42,66,0.94714,2
45,42,65,0.97873,2
45,42,68,0.94757,2
45,43,70,0.98681,2
45,42,68,0.95025,2
45,42,68,0.94765,2
45,42,67,0.94757,2
45,42,67,0.95081,2
45,42,66,0.94712,2
45,42,69,0.94628,2
45,42,66,0.94668,2
45,42,66,0.95152,2
45,42,72,0.94764,2
45,42,65,0.94745,2
45,42,67,0.94823,2
45,42,69,0.95108,2
45,42,70,0.94762,2
45,42,66,0.94713,2
45,42,68,0.97678,2
45,42,64,0.94757,2
45,42,66,0.95652,2
45,43,68,0.97201,2
45,42,70,0.94678,2
45,42,66,0.9601,2
45,42,68,0.94604,2
45,42,67,0.96575,2
45,42,68,0.94734,2
45,42,64,0.94585,2
45,42,70,0.94904,2
45,42,66,0.9664,2
45,43,69,0.98396,2
45,42,68,0.96592,2
45,42,65,0.94675,2
45,42,68,0.95021,2
45,42,67,0.95207,2
45,42,65,0.97235,2
45,42,66,0.94632,2
45,42,66,0.94699,2
45,43,67,0.97726,2
45,42,68,0.94831,2
45,42,67,0.95019,2
45,42,72,0.94825,2
45,42,69,0.94642,2
45,42,66,0.94563,2
45,42,68,0.95071,2
45,42,73,0.98638,2
45,43,74,0.97354,2
45,42,71,0.94855,2
45,42,67,0.94621,2
45,42,66,0.94459,2
45,42,80,0.94675,2
45,42,69,0.973,2
45,42,67,0.98959,2
45,42,65,0.94974,2
45,42,65,0.94758,2
45,42,68,0.94648,2
45,42,67,0.94709,2
45,42,70,0.94878,2
45,42,71,0.94632,2
45,42,65,0.94824,2
45,42,66,0.94726,2
45,42,68,0.94726,2
45,42,68,0.96539,2
45,42,69,0.94661,2
45,42,65,0.95746,2
45,42,66,0.94797,2
45,43,68,0.97598,2
45,42,65,0.98773,2
45,42,65,0.94695,2
45,43,67,0.97314,2
45,42,68,0.94902,2
45,43,68,0.97509,2
45,42,64,0.94532,2
45,42,71,0.95383,2
45,42,72,0.94891,2
45,42,67,0.94835,2
45,42,66,0.9465,2
45,42,69,0.94659,2
45,43,70,0.97576,2
45,43,65,0.97898,2
45,43,65,0.97027,2
45,42,67,0.94855,2
45,42,70,0.94869,2
45,42,66,0.95304,2
45,42,65,0.98903,2
45,42,68,0.94567,2
45,42,67,0.94828,2
45,42,72,0.94692,2
45,42,67,0.94666,2
45,42,66,0.95627,2
45,43,75,0.97282,2
45,43,66,0.97004,2
45,42,68,0.94507,2
45,42,67,0.96523,2
45,42,67,0.94701,2
45,42,66,0.94662,2
45,42,70,0.95206,2
45,42,65,0.95426,2
45,42,66,0.96039,2
45,42,65,0.9657,2
45,42,68,0.94789,2
45,42,68,0.96555,2
45,42,71,0.94705,2
45,43,66,0.97133,2
45,42,70,0.94756,2
45,42,68,0.94672,2
45,42,69,0.94879,2
45,42,70,0.95923,2
45,42,66,0.94824,2
45,42,67,0.94669,2
45,42,69,0.946,2
45,42,72,0.94692,2
45,42,69,0.94772,2
45,42,64,0.94835,2
45,42,68,0.94764,2
45,43,66,0.97103,2
45,42,67,0.94693,2
45,42,68,0.94798,2
45,42,66,0.94694,2
45,43,69,0.97184,2
45,42,64,0.97738,2
45,42,64,0.94533,2
45,42,65,0.95035,2
45,42,66,0.97844,2
45,43,69,0.9857,2
45,43,68,0.97043,2
45,42,67,0.94688,2
45,42,71,0.94876,2
45,42,68,0.95821,2
45,42,71,0.95871,2
45,42,71,0.94782,2
45,42,68,0.94845,2
45,42,68,0.94895,2
45,42,72,0.94661,2
45,42,66,0.94776,2
45,42,69,0.94804,2
45,42,68,0.94682,2
45,42,65,0.94721,2
45,43,65,0.98021,2
45,42,66,0.94588,2
45,42,68,0.94658,2
45,42,72,0.94622,2
45,42,66,0.95999,2
45,42,67,0.94596,2
45,42,67,0.95556,2
45,42,66,0.96041,2
45,42,66,0.97687,2
45,42,68,0.94887,2
45,43,66,0.97157,2
45,42,67,0.94659,2
45,42,68,0.94693,2
45,42,66,0.94771,2
45,42,69,0.96021,2
45,43,67,0.97142,2
45,42,65,0.97819,2
45,43,65,0.97266,2
45,42,67,0.94678,2
45,43,69,0.97173,2
45,42,65,0.98915,2
45,42,66,0.94751,2
45,42,66,0.94749,2
45,42,67,0.9592,2
45,42,66,0.96508,2
45,42,65,0.94648,2
45,42,74,0.94875,2
45,42,65,0.94735,2
45,42,66,0.94727,2
45,42,68,0.94696,2
45,42,72,0.94624,2
45,42,66,0.97252,2
45,42,73,0.98954,2
45,42,70,0.9464,2
45,42,68,0.95814,2
45,42,68,0.98867,2
45,42,70,0.94859,2
45,43,68,0.97241,2
45,42,64,0.94737,2
45,42,69,0.94852,2
45,42,68,0.94818,2
45,42,76,0.99166,2
45,42,68,0.96582,2
45,42,70,0.95013,2
45,42,66,0.96351,2
45,42,67,0.94686,2
45,42,65,0.94839,2
45,42,66,0.95379,2
45,42,68,0.94599,2
45,42,73,0.94786,2
45,42,73,0.94861,2
45,42,66,0.94646,2
45,42,64,0.95143,2
45,42,67,0.94808,2
45,42,70,0.96701,2
45,42,70,0.94595,2
45,42,66,0.94669,2
45,42,66,0.99006,2
45,42,64,0.97474,2
45,42,64,0.95342,2
45,42,70,0.95137,2
45,42,68,0.96352,2
45,42,67,0.94871,2
45,42,67,0.9511,2
45,43,70,0.97445,2
45,42,67,0.94702,2
45,43,71,0.9715,2
45,43,71,0.97242,2
45,43,67,0.97274,2
45,42,68,0.94966,2
45,42,67,0.94666,2
45,42,65,0.95017,2
45,42,69,0.94907,2
45,42,65,0.9903,2
45,42,74,0.94685,2
45,42,69,0.9748,2
45,42,73,0.95419,2
45,42,69,0.94641,2
45,42,72,0.94919,2
45,42,71,0.94736,2
45,42,72,0.94934,2
45,42,69,0.94821,2
45,43,66,0.97011,2
45,42,71,0.96529,2
45,42,66,0.94843,2
45,43,69,0.97257,2
45,42,66,0.94802,2
45,42,69,0.95936,2
45,42,70,0.94717,2
45,42,69,0.97299,2
45,42,69,0.98916,2
45,42,68,0.95509,2
45,42,72,0.94678,2
45,42,66,0.94728,2
45,43,68,0.97809,2
45,42,67,0.94693,2
45,42,74,0.94605,2
45,42,69,0.95158,2
45,42,70,0.94671,2
45,42,66,0.94777,2
45,42,69,0.94531,2
45,42,65,0.94568,2
45,42,68,0.94813,2
45,42,66,0.94681,2
45,42,66,0.94619,2
45,43,67,0.97908,2
45,42,72,0.95025,2
45,42,65,0.94923,2
45,42,72,0.94695,2
45,42,68,0.9474,2
45,42,68,0.94738,2
45,42,67,0.9478,2
45,42,66,0.97342,2
45,42,68,0.94651,2
45,42,66,0.94951,2
45,42,67,0.94891,2
45,43,67,0.97265,2
45,42,71,0.94723,2
45,42,68,0.95809,2
45,43,71,0.97177,2
45,42,66,0.94747,2
45,42,72,0.95834,2
45,43,66,0.97346,2
45,42,72,0.94921,2
45,42,67,0.9551,2
45,43,67,0.97086,2
45,42,68,0.94947,2
45,42,68,0.9494,2
45,42,67,0.94611,2
45,42,65,0.95025,2
45,43,66,0.97221,2
45,42,65,0.94797,2
45,42,68,0.9474,2
45,42,70,0.95483,2
45,42,74,0.98798,2
45,42,72,0.94873,2
45,42,67,0.95527,2
45,42,67,0.94904,2
45,42,65,0.98911,2
45,42,69,0.94823,2
45,42,69,0.94646,2
45,42,69,0.94833,2
45,42,67,0.94724,2
45,42,66,0.98302,2
45,42,68,0.94672,2
45,42,78,0.97653,2
45,42,71,0.94779,2
45,43,68,0.97073,2
45,42,67,0.96608,2
45,42,69,0.95527,2
45,43,65,0.98658,2
45,42,65,0.94751,2
45,42,69,0.94719,2
45,42,67,0.95446,2
45,42,68,0.96762,2
45,43,64,0.97334,2
45,42,64,0.94809,2
45,42,74,0.95884,2
45,42,66,0.9485,2
45,42,66,0.94814,2
45,43,68,0.97169,2
45,42,65,0.94742,2
45,42,66,0.94663,2
45,43,68,0.97192,2
45,42,66,0.95282,2
45,42,68,0.95624,2
45,42,65,0.97634,2
45,42,67,0.95369,2
45,42,67,0.94728,2
45,42,67,0.94933,2
45,42,66,0.94857,2
45,43,65,0.97195,2
45,42,68,0.96375,2
45,42,64,0.94864,2
45,42,70,0.94652,2
45,43,65,0.98501,2
45,42,71,0.94769,2
45,42,66,0.95705,2
45,43,68,0.98512,2
45,43,70,0.97962,2
45,42,74,0.94784,2
45,42,66,0.94736,2
45,42,69,0.9468,2
45,42,66,0.95887,2
45,42,67,0.94896,2
45,42,71,0.94568,2
45,42,66,0.99036,2
45,42,70,0.94785,2
45,42,68,0.94748,2
45,42,72,0.94679,2
45,43,68,0.97109,2
45,42,65,0.94735,2
45,42,66,0.94779,2
45,42,71,0.94829,2
45,42,66,0.94846,2
45,42,70,0.95034,2
45,42,67,0.94542,2
45,42,69,0.95901,2
45,42,66,0.94946,2
45,42,66,0.9469,2
45,42,70,0.96017,2
45,43,63,0.99111,2
45,42,72,0.94785,2
45,42,72,0.95038,2
45,42,66,0.94663,2
45,42,66,0.9495,2
45,42,68,0.95319,2
45,42,72,0.96552,2
45,42,67,0.97465,2
45,42,72,0.94764,2
45,42,66,0.94778,2
45,42,70,0.94827,2
45,42,67,0.94721,2
45,43,63,0.99008,2
45,42,69,0.94775,2
45,42,67,0.94667,2
45,42,70,0.94634,2
45,42,69,0.94695,2
45,42,69,0.9466,2
45,42,68,0.97454,2
45,42,66,0.95641,2
45,42,70,0.94614,2
45,42,73,0.94727,2
45,42,69,0.94683,2
45,42,67,0.94817,2
45,42,65,0.94757,2
45,42,64,0.94834,2
45,42,67,0.9883,2
45,42,67,0.94859,2
45,42,67,0.94724,2
45,42,65,0.94813,2
45,43,68,0.98092,2
45,42,68,0.94848,2
45,43,65,0.97186,2
45,42,65,0.94779,2
45,42,68,0.94753,2
45,42,65,0.94831,2
45,42,69,0.94464,2
45,42,73,0.94751,2
45,42,65,0.94748,2
45,42,65,0.94631,2
45,42,69,0.95722,2
45,43,66,0.99024,2
45,42,65,0.94783,2
45,42,66,0.97414,2
45,42,69,0.94938,2
45,42,67,0.94897,2
45,42,70,0.95083,2
45,42,70,0.96623,2
45,42,67,0.9485,2
45,42,68,0.97753,2
45,42,68,0.94614,2
45,42,66,0.94693,2
45,42,67,0.94727,2
45,42,72,0.94792,2
45,42,65,0.94765,2
45,42,67,0.94662,2
45,42,72,0.94845,2
45,42,65,0.94651,2
45,43,74,0.98119,2
45,42,70,0.94649,2
45,43,68,0.97246,2
45,42,65,0.98926,2
45,42,71,0.94887,2
45,42,69,0.94596,2
45,42,70,0.94767,2
45,42,69,0.94823,2
45,42,68,0.94714,2
45,42,66,0.94661,2
45,42,70,0.94806,2
45,42,67,0.94833,2
45,43,68,0.96987,2
45,42,64,0.99157,2
45,42,67,0.94699,2
45,42,67,0.94692,2
45,42,66,0.95622,2
45,42,66,0.94597,2
45,42,68,0.95362,2
45,42,66,0.94836,2
45,42,69,0.94715,2
45,43,68,0.9744,2
45,42,74,0.98706,2
45,42,64,0.95932,2
45,42,67,0.94648,2
45,42,71,0.94744,2
45,42,67,0.94812,2
45,42,68,0.94907,2
45,42,67,0.94707,2
45,42,69,0.94715,2
45,42,70,0.94756,2
45,42,69,0.94628,2
45,42,67,0.94974,2
45,42,70,0.94661,2
45,42,67,0.94819,2
45,42,68,0.95031,2
45,42,65,0.98979,2
45,42,66,0.9746,2
45,43,69,0.97167,2
45,42,65,0.94778,2
45,42,67,0.9476,2
45,42,74,0.9477,2
45,42,64,0.94746,2
45,42,67,0.94562,2
45,43,69,0.97968,2
45,42,70,0.94665,2
45,42,73,0.94771,2
45,42,68,0.9472,2
45,42,68,0.94781,2
45,43,66,0.97087,2
45,42,66,0.94675,2
45,42,66,0.94752,2
45,42,67,0.9488,2
45,42,68,0.9464,2
45,42,70,0.94741,2
45,42,69,0.94651,2
45,42,72,0.94716,2
45,42,67,0.94692,2
45,42,65,0.94718,2
45,42,64,0.94737,2
45,42,66,0.96079,2
45,43,71,0.9726,2
45,42,69,0.94828,2
45,42,69,0.9595,2
45,42,68,0.94745,2
45,42,73,0.94734,2
45,42,74,0.94703,2
45,42,66,0.9459,2
45,42,70,0.99059,2
45,42,65,0.95153,2
45,42,69,0.94775,2
45,42,68,0.95577,2
45,42,67,0.9489,2
45,43,73,0.97443,2
45,42,66,0.96823,2
45,42,66,0.94641,2
45,40,66,0.90391,3
45,42,65,0.93158,3
45,42,65,0.90735,3
45,42,67,0.95857,3
45,41,67,0.92567,3
45,42,72,0.94666,3
45,40,67,0.91018,3
45,42,66,0.92145,3
45,42,65,0.89803,3
45,42,68,0.94208,3
45,42,65,0.90039,3
45,40,66,0.90907,3
45,42,71,0.90293,3
45,42,66,0.92048,3
45,42,66,0.89688,3
45,42,67,0.89487,3
45,41,67,0.92972,3
45,42,77,0.90209,3
45,42,66,0.91697,3
45,40,68,0.90203,3
45,42,69,0.94146,3
45,42,65,0.89767,3
45,41,66,0.95951,3
45,42,67,0.94005,3
45,42,70,0.94412,3
45,42,66,0.89853,3
45,42,67,0.94222,3
45,40,74,0.90347,3
45,42,68,0.89879,3
45,42,65,0.92528,3
45,42,67,0.93048,3
45,42,65,0.89805,3
45,40,67,0.91418,3
45,42,68,0.92252,3
45,40,73,0.9159,3
45,42,66,0.94319,3
45,42,67,0.90748,3
45,42,71,0.89682,3
45,42,69,0.89953,3
45,40,69,0.92214,3
45,40,67,0.91313,3
45,40,67,0.90024,3
45,42,65,0.89837,3
45,42,68,0.89718,3
45,42,73,0.96391,3
45,42,67,0.92334,3
45,42,67,0.92227,3
45,40,74,0.90613,3
45,42,70,0.89636,3
45,42,69,0.94165,3
45,42,69,0.90024,3
45,41,67,0.94277,3
45,40,70,0.91704,3
45,42,65,0.90977,3
45,42,69,0.89932,3
45,40,69,0.91321,3
45,42,68,0.89609,3
45,42,76,0.92393,3
45,42,76,0.89828,3
45,42,68,0.9211,3
45,42,68,0.91408,3
45,42,67,0.90147,3
45,42,72,0.8983,3
45,42,66,0.89696,3
45,42,70,0.89959,3
45,42,64,0.91481,3
45,40,66,0.8982,3
45,41,72,0.9249,3
45,42,67,0.89942,3
45,42,65,0.92506,3
45,42,67,0.92658,3
45,42,70,0.89556,3
45,40,66,0.91033,3
45,42,69,0.89827,3
45,42,69,0.94495,3
45,40,73,0.93267,3
45,42,65,0.91612,3
45,42,67,0.9082,3
45,42,68,0.9008,3
45,42,67,0.90431,3
45,42,67,0.89811,3
45,42,64,0.94402,3
45,42,68,0.93062,3
45,42,72,0.89876,3
45,42,67,0.89669,3
45,42,71,0.9386,3
45,42,65,0.91667,3
45,42,69,0.90928,3
45,40,66,0.91653,3
45,42,65,0.89887,3
45,42,67,0.89508,3
45,41,66,0.93514,3
45,41,68,0.92563,3
45,40,66,0.97632,3
45,42,68,0.90086,3
45,42,68,0.89862,3
45,40,70,0.95118,3
45,42,69,0.89708,3
45,42,67,0.90862,3
45,42,71,0.89994,3
45,42,66,0.92492,3
45,42,66,0.91749,3
45,41,66,0.92975,3
45,42,67,0.89575,3
45,42,67,0.92463,3
45,42,66,0.90298,3
45,40,73,0.91493,3
45,42,68,0.89463,3
45,42,69,0.89771,3
45,42,68,0.89688,3
45,42,68,0.91354,3
45,42,70,0.91566,3
45,40,63,0.94738,3
45,42,66,0.90702,3
45,41,66,0.95972,3
45,42,67,0.8996,3
45,42,65,0.92974,3
45,42,65,0.90535,3
45,42,73,0.94302,3
45,42,68,0.91052,3
45,42,67,0.90226,3
45,42,71,0.91201,3
45,40,70,0.9107,3
45,42,70,0.95224,3
45,42,66,0.91466,3
45,42,66,0.92339,3
45,43,65,0.95074,3
45,42,68,0.94228,3
45,42,68,0.92503,3
45,42,70,0.89527,3
45,42,66,0.9098,3
45,42,70,0.92654,3
45,42,68,0.89649,3
45,42,64,0.90486,3
45,42,68,0.8992,3
45,40,65,0.89572,3
45,40,69,0.91447,3
45,42,66,0.90618,3
45,42,71,0.9321,3
45,42,66,0.9311,3
45,41,67,0.92995,3
45,42,70,0.89585,3
45,42,66,0.91845,3
45,42,65,0.92827,3
45,42,66,0.96552,3
